Code_postal,Nom_commune_plus_peuplee,Libelle_acheminement,Ligne_5,latitude_avg,longitude_avg,Population,Nombre_communes_INSEE
54113,BLENOD LES TOUL,BLENOD LES TOUL,,48.6033927862298,5.85847909941976,3073,7
54115,FAVIERES,FAVIERES,,48.4207105683329,5.97860132928734,2357,17
54116,TANTONVILLE,TANTONVILLE,,48.4535480678548,6.12653192231892,920,2
54119,DOMGERMAIN,DOMGERMAIN,,48.6414098392747,5.82364212371138,1239,1
54121,VANDIERES,VANDIERES,,48.9575948804608,6.01232422918935,921,1
54123,VITERNE,VITERNE,,48.5842683111112,6.01304593108591,730,1
54129,MAGNIERES,MAGNIERES,,48.4429142855516,6.56732914455693,307,1
54130,ST MAX,ST MAX,,48.7118983752707,6.21163545145809,10356,2
54160,PULLIGNY,PULLIGNY,,48.5500689717023,6.1292442697009,2393,4
54180,HEILLECOURT,HEILLECOURT,,48.6451824344981,6.18534354025659,7875,2
54220,MALZEVILLE,MALZEVILLE,,48.7203656828373,6.18785271888895,7993,1
54240,JOEUF,JOEUF,,49.2321929015683,6.01336924051043,6641,1
54250,CHAMPIGNEULLES,CHAMPIGNEULLES,,48.726196959345,6.13788833699435,6885,1
54260,LONGUYON,LONGUYON,VILLANCY,49.4671804772703,5.5517829637254,23056,21
54270,ESSEY LES NANCY,ESSEY LES NANCY,,48.7070803198877,6.23234451557516,8667,1
54280,SEICHAMPS,SEICHAMPS,,48.7396799835297,6.35842487524157,8679,9
54310,HOMECOURT,HOMECOURT,,49.2224030552833,5.99258072425726,6163,1
54320,MAXEVILLE,MAXEVILLE,,48.708129029501,6.14676232822302,19592,2
54330,VEZELISE,VEZELISE,,48.487505142953,6.07490751059643,4743,19
54360,BLAINVILLE SUR L EAU,BLAINVILLE SUR L EAU,,48.534053566676,6.38848059256726,9871,10
54380,DIEULOUARD,DIEULOUARD,,48.8348193136753,6.04864159039111,7722,11
54385,DOMEVRE EN HAYE,DOMEVRE EN HAYE,,48.8058931527384,5.92840796230385,2053,8
54390,FROUARD,FROUARD,,48.7550925966967,6.13190224210431,6773,1
54400,LONGWY,LONGWY,,49.5269090073172,5.72917146635757,19372,3
54420,SAULXURES LES NANCY,SAULXURES LES NANCY,,48.6914177603553,6.28213783060454,4624,2
54425,PULNOY,PULNOY,,48.7029080920887,6.26702409684535,4393,1
54430,REHON,REHON,HEUMONT,49.5005217089741,5.75620127562045,7780,2
54450,BLAMONT,BLAMONT,,48.5821725288304,6.78850234992723,5559,30
54470,THIAUCOURT REGNIEVILLE,THIAUCOURT REGNIEVILLE,,48.9170437940146,5.85788803060036,5006,27
54500,VANDOEUVRE LES NANCY,VANDOEUVRE LES NANCY,,48.6572449112276,6.1622284586314,29836,1
54510,TOMBLAINE,TOMBLAINE,,48.669962236158,6.24929294551176,10529,3
54520,LAXOU,LAXOU,,48.684525581179,6.13702017987532,29362,2
54540,BADONVILLER,BADONVILLER,,48.4949266183785,6.89196906252207,3774,16
54560,AUDUN LE ROMAN,AUDUN LE ROMAN,,49.3709029196004,5.87230414200533,5375,9
54570,FOUG,FOUG,,48.6982214029695,5.7809927212856,3701,4
54580,AUBOUE,AUBOUE,,49.1879779494556,5.98186617473772,4511,4
54590,HUSSIGNY GODBRANGE,HUSSIGNY GODBRANGE,,49.5016698860195,5.84887045624273,3489,1
54610,NOMENY,NOMENY,,48.875852702411,6.22437528773158,7803,18
54630,RICHARDMENIL,RICHARDMENIL,,48.5842995021067,6.18447977908071,4129,2
54650,SAULNES,SAULNES,,49.5260097709404,5.82441863546365,2434,1
54660,MOUTIERS,MOUTIERS,,49.23491860024,5.96525663539117,1614,1
54680,CRUSNES,CRUSNES,,49.4255781074133,5.90889049133068,2403,2
54690,LAY ST CHRISTOPHE,LAY ST CHRISTOPHE,,48.7525123582797,6.2097147050813,3511,2
54700,PONT A MOUSSON,PONT A MOUSSON,,48.9135071294343,6.06739711823138,27615,18
54710,LUDRES,LUDRES,,48.6249326937609,6.18958942896413,8832,2
54720,LEXY,LEXY,,49.477905731957,5.75358724495317,5257,4
54730,GORCY,GORCY,,49.5347548609281,5.66121418410476,3558,3
54750,TRIEUX,TRIEUX,,49.320081245218,5.94493504049371,2401,1
54760,FAULX,FAULX,,48.810379462687,6.27342412626785,4153,9
54770,BOUXIERES AUX CHENES,BOUXIERES AUX CHENES,,48.7507275867886,6.26944670820078,4274,6
54780,GIRAUMONT,GIRAUMONT,,49.1730995035188,5.91579106470415,1374,1
54790,MANCIEULLES,MANCIEULLES,,49.2827228512127,5.89625868755056,1830,1
54800,JARNY,JARNY,DROITAUMONT,49.1517363989917,5.84529504395375,28137,29
54840,GONDREVILLE,GONDREVILLE,,48.6949088740304,6.00279320232478,5676,5
54850,MESSEIN,MESSEIN,,48.6012777175858,6.13874115124849,3263,2
54880,THIL,THIL,,49.4729430424215,5.90649315630055,1645,1
54910,VALLEROY,VALLEROY,,49.2138764304988,5.91238396921732,2375,1
54920,VILLERS LA MONTAGNE,VILLERS LA MONTAGNE,,49.4566996469675,5.82219200380299,2556,2
54930,DIARVILLE,DIARVILLE,,48.391637841526,6.08654752950129,1431,9
54950,ST CLEMENT,ST CLEMENT,,48.5405896198759,6.60671208858751,1209,2
54960,MERCY LE BAS,MERCY LE BAS,,49.3865016532951,5.75341630192444,1280,1
54980,BATILLY,BATILLY,,49.1762033911189,5.97027920826766,1221,1
54990,XEUILLEY,XEUILLEY,,48.5599530780677,6.08798976582477,763,1
55000,BAR LE DUC,BAR LE DUC,,48.7801314526711,5.16764817183919,39370,39
55100,BEAUMONT EN VERDUNOIS,BEAUMONT EN VERDUNOIS,,49.1933751246115,5.34403788485156,24627,27
55140,VAUCOULEURS,VAUCOULEURS,,48.5580185920649,5.68647204751769,5094,20
55150,DAMVILLERS,DAMVILLERS,,49.3432792122359,5.42296289190931,3917,26
55190,VOID VACON,VOID VACON,VACON,48.6627785042866,5.57403078109181,7455,18
55200,COMMERCY,COMMERCY,,48.781639828634,5.61800755012659,19665,20
55220,SOUILLY,SOUILLY,,49.0217124621281,5.29501495198554,3005,18
55240,BOULIGNY,BOULIGNY,,49.2847713063294,5.71058187213204,3680,4
55250,SEUIL D ARGONNE,SEUIL D ARGONNE,TRIAUCOURT EN ARGONNE,48.9728836210318,5.12798236889854,4873,21
55290,MONTIERS SUR SAULX,MONTIERS SUR SAULX,,48.5519431968946,5.3212493905656,1313,8
55300,ST MIHIEL,ST MIHIEL,,48.9115405247497,5.58215747935962,14540,46
55310,TRONVILLE EN BARROIS,TRONVILLE EN BARROIS,,48.7183990725932,5.27779888416784,1517,1
55400,ETAIN,ETAIN,,49.1961337234099,5.59504484755972,8845,30
55500,LIGNY EN BARROIS,LIGNY EN BARROIS,,48.6809152487557,5.34804750459693,10882,35
55800,REVIGNY SUR ORNAIN,REVIGNY SUR ORNAIN,,48.8386763767677,4.99144496682291,7848,18
55840,THIERVILLE SUR MEUSE,THIERVILLE SUR MEUSE,,49.1709372842705,5.34336383765199,3040,1
56100,LORIENT,LORIENT,,47.7466197950711,-3.37846498159097,57961,1
56110,GOURIN,GOURIN,,48.1136994623561,-3.61833000815583,5422,3
56140,MALESTROIT,MALESTROIT,,47.8155594790793,-2.34524586975043,12436,12
56190,MUZILLAC,MUZILLAC,,47.5718672855497,-2.48890401499421,15057,8
56220,MALANSAC,MALANSAC,,47.685094822157,-2.30081120540849,11555,8
56240,PLOUAY,PLOUAY,,47.9278814815409,-3.30632942083356,10869,5
56250,ELVEN,ELVEN,,47.7098890853624,-2.60549339327708,20606,7
56310,BUBRY,BUBRY,,47.9792317887472,-3.10897781448074,7429,5
56320,LE FAOUET,LE FAOUET,,48.0233426301237,-3.4791010798475,6416,4
56350,ALLAIRE,ALLAIRE,,47.6441817323222,-2.17194425207957,12464,7
56360,LE PALAIS,LE PALAIS,,47.3269362976958,-3.17852650684885,5293,4
56380,GUER,GUER,COETQUIDAN BELLEVUE,47.9245991432579,-2.15611358039842,16417,6
56400,AURAY,AURAY,,47.6811314501334,-2.96711835920204,38743,8
56430,MAURON,MAURON,,48.0661675953501,-2.30803261802276,5856,7
56450,THEIX NOYALO,THEIX NOYALO,NOYALO,47.5990912167706,-2.66780135814516,21168,5
56480,CLEGUEREC,CLEGUEREC,,48.1564635077814,-3.09617239601467,4154,4
56520,GUIDEL,GUIDEL,,47.8003596920516,-3.49224811790173,10760,1
56560,GUISCRIFF,GUISCRIFF,,48.0386801966557,-3.62155568807808,2301,1
56580,BREHAN,BREHAN,,48.075393570693,-2.73817122492764,8896,5
56590,GROIX,GROIX,,47.6388209644294,-3.46775166081297,2233,1
56600,LANESTER,LANESTER,,47.7706054672414,-3.32282139448961,21874,1
56610,ARRADON,ARRADON,,47.6287593323134,-2.82509625793224,5514,1
56620,PONT SCORFF,PONT SCORFF,,47.853616283887,-3.39025523439891,6815,2
56690,LANDEVANT,LANDEVANT,,47.7581444737353,-3.12943000147928,7166,3
56770,PLOURAY,PLOURAY,,48.139197787944,-3.38070443396109,1127,1
56840,ILE D ARZ,ILE D ARZ,,47.5880780185957,-2.79529758453618,249,1
56860,SENE,SENE,,47.6183219672569,-2.73800428730535,8821,1
56910,CARENTOIR,CARENTOIR,,47.816822145219,-2.14001923485758,3741,3
56930,PLUMELIAU,PLUMELIAU,,47.9605757891659,-2.96871031988419,3594,1
56950,CRACH,CRACH,,47.6302985680422,-2.9947488182665,3294,1
57070,METZ,METZ,,49.1374216711261,6.22337753204217,123531,6
57100,THIONVILLE,THIONVILLE,GARCHE,49.373229044093,6.14926505866409,169058,5
57120,ROMBAS,ROMBAS,,49.2343905802193,6.09262502614492,11516,2
57130,ARS SUR MOSELLE,ARS SUR MOSELLE,,49.0909270871555,6.03965420136676,13264,11
57140,WOIPPY,WOIPPY,,49.1666268174562,6.13447517096198,17623,5
57180,TERVILLE,TERVILLE,,49.3463903992271,6.13376331852538,6619,1
57185,CLOUANGE,CLOUANGE,,49.2688152058886,6.09491617465626,6782,2
57200,SARREGUEMINES,SARREGUEMINES,,49.108140512691,7.12064811056798,49053,9
57230,BITCHE,BITCHE,,49.0597611128316,7.49151437057491,9100,12
57245,PELTRE,PELTRE,,49.061853391933,6.25217940047249,4673,4
57250,MOYEUVRE GRANDE,MOYEUVRE GRANDE,,49.2619776613427,6.02731940963029,16295,3
57270,UCKANGE,UCKANGE,,49.2937520378858,6.15696177929466,8170,2
57280,MAIZIERES LES METZ,MAIZIERES LES METZ,,49.2022508395094,6.14456280766575,13637,4
57290,FAMECK,FAMECK,,49.3054215791921,6.10021842251091,46181,4
57300,HAGONDANGE,HAGONDANGE,,49.2523607350509,6.19308397043296,17933,4
57340,MORHANGE,MORHANGE,,48.9251143180997,6.62086826590106,8317,28
57350,STIRING WENDEL,STIRING WENDEL,HABSTERDICK,49.2006770418542,6.94135196743832,46653,6
57365,ENNERY,ENNERY,,49.2260196098527,6.24614024130837,2834,3
57380,FAULQUEMONT,FAULQUEMONT,,49.0098884694861,6.58476730033712,14142,13
57390,AUDUN LE TICHE,AUDUN LE TICHE,,49.4826249954165,5.93872713832723,8828,3
57400,SARREBOURG,SARREBOURG,,48.7420221115909,7.04163930911528,17740,10
57405,HOMMARTING,HOMMARTING,,48.7229019134394,7.15752500540788,1811,3
57412,ACHEN,ACHEN,,49.0252244782722,7.17590001589739,2955,4
57445,REDING,REDING,,48.748924250527,7.09578823019759,2424,1
57460,BEHREN LES FORBACH,BEHREN LES FORBACH,,49.1624611252422,6.9568279700949,10925,4
57470,HOMBOURG HAUT,HOMBOURG HAUT,,49.1117627797307,6.79579891750804,7538,2
57480,SIERCK LES BAINS,SIERCK LES BAINS,,49.4233912882471,6.41199330026046,11195,21
57490,L HOPITAL,L HOPITAL,,49.1597707920591,6.72190352891207,8891,2
57515,ALSTING,ALSTING,,49.1804737573914,7.0010970802679,2606,1
57535,MARANGE SILVANGE,MARANGE SILVANGE,,49.2042155538053,6.09504753598871,6372,2
57540,PETITE ROSSELLE,PETITE ROSSELLE,,49.2088132071341,6.85462923125505,6486,1
57550,FALCK,FALCK,,49.2496265576274,6.63273658794218,7176,7
57560,ABRESCHVILLER,ABRESCHVILLER,,48.6173931947787,7.06905313042691,3851,8
57570,CATTENOM,CATTENOM,,49.4637277916116,6.24258554581484,10060,13
57600,FORBACH,FORBACH,MARIENAU,49.1759550622928,6.89269496912309,71400,6
57630,VIC SUR SEILLE,VIC SUR SEILLE,,48.7689983228683,6.59959281178859,2472,8
57635,LIXHEIM,LIXHEIM,,48.7847235330878,7.16263456246414,1903,7
57640,VIGY,VIGY,,49.1882229013969,6.28296046914037,8273,13
57650,FONTOY,FONTOY,,49.3578769127687,5.99166457007009,3778,3
57655,BOULANGE,BOULANGE,,49.3823326542694,5.95132441419112,2512,1
57660,LIXING LES ST AVOLD,LIXING LES ST AVOLD,,49.0131662785572,6.78388437104375,7182,18
57670,FRANCALTROFF,FRANCALTROFF,,48.9177205792665,6.85599500619835,6208,24
57700,HAYANGE,HAYANGE,MARSPICH,49.3210313757523,6.05464272838003,50812,5
57710,AUMETZ,AUMETZ,,49.4121820499471,5.97402378575413,6287,3
57720,VOLMUNSTER,VOLMUNSTER,,49.1229658897462,7.36548399953508,6022,15
57730,FOLSCHVILLER,FOLSCHVILLER,,49.0794815298475,6.73441542114418,14568,6
57790,LORQUIN,LORQUIN,,48.6527465693441,6.99906600483022,2358,7
57830,HEMING,HEMING,,48.6839154242368,6.94643637458159,2604,13
57850,DABO,DABO,SCHAEFERHOF,48.6637318480628,7.2198907460604,5530,3
57855,ST PRIVAT LA MONTAGNE,ST PRIVAT LA MONTAGNE,,49.187156951177,6.04008455490194,1864,1
57860,MONTOIS LA MONTAGNE,MONTOIS LA MONTAGNE,,49.2122462445382,6.04070502696987,3418,2
57870,WALSCHEID,WALSCHEID,,48.6688801848182,7.14653489540246,6465,7
57915,WOUSTVILLER,WOUSTVILLER,,49.0840618010608,7.0088365793402,3239,1
57925,DISTROFF,DISTROFF,,49.3359497395636,6.25732812094811,1661,1
57930,FENETRANGE,FENETRANGE,,48.8227035728942,6.98505231471677,5359,14
57935,LUTTANGE,LUTTANGE,,49.2752958016645,6.2982142437124,920,1
57940,METZERVISSE,METZERVISSE,,49.3105239298874,6.26632779724025,3793,2
57950,MONTIGNY LES METZ,MONTIGNY LES METZ,,49.096921401577,6.15499240400227,21831,1
58110,CHATILLON EN BAZOIS,CHATILLON EN BAZOIS,,47.0710961530836,3.67029862478474,4766,17
58120,CHATEAU CHINON VILLE,CHATEAU CHINON,,47.089709048145,3.89425833447128,4535,10
58140,LORMES,LORMES,,47.2990567619926,3.86403325403945,3770,11
58150,POUILLY SUR LOIRE,POUILLY SUR LOIRE,,47.3125067574521,3.0081726285837,6530,11
58180,MARZY,MARZY,,46.9874584414678,3.10062355327849,7336,2
58210,VARZY,VARZY,,47.3527200592619,3.40477787731057,3368,14
58220,DONZY,DONZY,,47.3780604898909,3.16854958390681,2596,6
58230,OUROUX EN MORVAN,OUROUX EN MORVAN,,47.2074048646333,4.06332026824841,4388,12
58240,ST PIERRE LE MOUTIER,ST PIERRE LE MOUTIER,,46.7841356835677,3.18011973976853,7249,11
58270,ST BENIN D AZY,ST BENIN D AZY,,46.9879831337326,3.44516713628834,3903,12
58290,MOULINS ENGILBERT,MOULINS ENGILBERT,,46.9722995358916,3.77825388766425,2541,6
58300,DECIZE,DECIZE,,46.7987382854933,3.47715918198238,13064,15
58320,POUGUES LES EAUX,POUGUES LES EAUX,,47.0846457179543,3.09875237973792,4160,3
58350,CHATEAUNEUF VAL DE BARGIS,CHATEAUNEUF VAL DE BARGIS,,47.2741854218594,3.22161928742973,1560,7
58370,VILLAPOURCON,VILLAPOURCON,,46.9379423825246,3.96202526234978,959,4
58380,LUCENAY LES AIX,LUCENAY LES AIX,,46.7029283197678,3.4870330156366,1005,1
58400,LA CHARITE SUR LOIRE,LA CHARITE SUR LOIRE,,47.1819253019723,3.06365069084268,10810,10
58410,ENTRAINS SUR NOHAIN,ENTRAINS SUR NOHAIN,,47.434412774839,3.26123953925524,1032,2
58420,GUIPY,GUIPY,,47.2659109100889,3.52296350851597,2063,16
58430,ARLEUF,ARLEUF,,47.0238705648437,3.99082304883838,915,2
58440,LA CELLE SUR LOIRE,LA CELLE SUR LOIRE,,47.4753096998708,2.94586066706432,1416,2
58450,NEUVY SUR LOIRE,NEUVY SUR LOIRE,,47.5335679616573,2.91540081948118,1845,2
58460,CORVOL L ORGUEILLEUX,CORVOL L ORGUEILLEUX,,47.4354950371562,3.41437548976818,1167,3
58490,ST PARIZE LE CHATEL,ST PARIZE LE CHATEL,,46.8507459033644,3.18960139088348,2612,2
58500,CLAMECY,CLAMECY,,47.4582247608244,3.50760213333203,14362,12
58530,DORNECY,DORNECY,,47.4347758904462,3.60139012653234,785,2
58640,VARENNES VAUZELLES,VARENNES VAUZELLES,,47.039982465284,3.13955334955228,9440,1
58660,COULANGES LES NEVERS,COULANGES LES NEVERS,,47.0136759692915,3.19857295425198,3585,1
58700,PREMERY,PREMERY,,47.2092376810338,3.34723222046517,4073,17
58800,CORBIGNY,CORBIGNY,,47.2391260933282,3.68511021673833,4457,15
59000,LILLE,LILLE,,50.6344893922811,3.05154588414404,231491,1
59100,ROUBAIX,ROUBAIX,,50.686873152332,3.17970211088626,95866,1
59112,ANNOEULLIN,ANNOEULLIN,,50.5219168277529,2.94486392849033,11194,2
59113,SECLIN,SECLIN,,50.5486270472087,3.03127158184735,12571,1
59116,HOUPLINES,HOUPLINES,,50.6849033529745,2.92416365841137,7870,1
59118,WAMBRECHIES,WAMBRECHIES,,50.6935019622407,3.0429407920688,9854,1
59119,WAZIERS,WAZIERS,,50.3820842270569,3.11382381356616,7568,1
59120,LOOS,LOOS,,50.6095902365588,3.0201488052578,20650,1
59121,HAULCHIN,HAULCHIN,,50.3193146714093,3.43944707249765,4577,2
59122,GHYVELDE,GHYVELDE,LES MOERES,50.9636795620991,2.56050213457574,11791,5
59125,TRITH ST LEGER,TRITH ST LEGER,,50.3291534289805,3.48636406664643,6312,1
59126,LINSELLES,LINSELLES,,50.7350415914332,3.07043773481012,8192,1
59128,FLERS EN ESCREBIEUX,FLERS EN ESCREBIEUX,,50.4016482518317,3.04745370572015,5858,1
59129,AVESNES LES AUBERT,AVESNES LES AUBERT,,50.193436148832,3.37326462770127,3607,1
59131,ROUSIES,ROUSIES,,50.2690510786192,3.9999723920647,4175,1
59133,PHALEMPIN,PHALEMPIN,,50.5100665432916,3.00817795677147,6002,2
59135,WALLERS,WALLERS,ARENBERG,50.3706704923151,3.39984807188858,12248,3
59136,WAVRIN,WAVRIN,,50.5736301081767,2.93711432200541,7644,1
59137,BUSIGNY,BUSIGNY,,50.0349379855176,3.46960508889911,2535,1
59139,WATTIGNIES,WATTIGNIES,,50.5801232894254,3.02967213547794,15038,2
59140,DUNKERQUE,DUNKERQUE,,51.0283424157139,2.33828340192933,89882,1
59141,IWUY,IWUY,,50.2259177761972,3.30562888664087,4509,3
59146,PECQUENCOURT,PECQUENCOURT,,50.3774261784894,3.22099298024059,5950,1
59150,WATTRELOS,WATTRELOS,,50.7073594951437,3.2169407897313,41522,1
59152,CHERENG,CHERENG,,50.6070879263419,3.20075557464673,6898,4
59153,GRAND FORT PHILIPPE,GRAND FORT PHILIPPE,,50.9996445104225,2.10015290332105,5266,1
59156,LOURCHES,LOURCHES,,50.3109917299033,3.35895902353366,3802,1
59157,BEAUVOIS EN CAMBRESIS,BEAUVOIS EN CAMBRESIS,,50.1338070729918,3.37412997242371,3328,2
59158,FLINES LES MORTAGNE,FLINES LES MORTAGNE,,50.4972433387039,3.45332179651452,5417,4
59161,ESCAUDOEUVRES,ESCAUDOEUVRES,,50.2005647802395,3.28582597342381,5482,5
59163,CONDE SUR L ESCAUT,CONDE SUR L ESCAUT,,50.451464221502,3.62814457464619,10965,3
59166,BOUSBECQUE,BOUSBECQUE,,50.7638608136753,3.07390361067099,4773,1
59168,BOUSSOIS,BOUSSOIS,,50.2949214340816,4.04712195012923,3228,1
59169,CANTIN,CANTIN,,50.3204056921542,3.12470809482946,5198,5
59170,CROIX,CROIX,,50.6747793126023,3.15539456085071,21114,1
59171,HORNAING,HORNAING,,50.3687758730184,3.33783563297078,7020,3
59172,ROEULX,ROEULX,,50.3093767439756,3.31338294663409,4642,2
59173,RENESCURE,RENESCURE,,50.7165273966398,2.41793209019343,5964,5
59174,LA SENTINELLE,LA SENTINELLE,,50.347870049692,3.47609941507849,3262,1
59178,HASNON,HASNON,,50.4267266013279,3.36472507625122,5535,4
59180,CAPPELLE LA GRANDE,CAPPELLE LA GRANDE,,50.9918687210689,2.36861448180405,7948,1
59181,STEENWERCK,STEENWERCK,,50.6943146663751,2.77134905122068,6932,2
59184,SAINGHIN EN WEPPES,SAINGHIN EN WEPPES,,50.557447214636,2.89710639941333,5584,1
59187,DECHY,DECHY,,50.3465960696417,3.13216415316355,5207,1
59188,ST AUBERT,ST AUBERT,,50.2080096723025,3.41565884949153,3719,3
59189,STEENBECQUE,STEENBECQUE,,50.6669471419734,2.47078269594087,3350,3
59190,HAZEBROUCK,HAZEBROUCK,,50.7344528442075,2.53836568161231,29754,8
59192,BEUVRAGES,BEUVRAGES,,50.3876505446668,3.50401521177918,6716,1
59198,HASPRES,HASPRES,,50.2668995391827,3.41154140966307,2779,1
59211,SANTES,SANTES,,50.5923005748768,2.95588614718624,5698,1
59212,WIGNEHIES,WIGNEHIES,,50.0175529776168,4.00367388411664,2998,1
59214,QUIEVY,QUIEVY,,50.1604886693885,3.42236964805446,1783,1
59215,ABSCON,ABSCON,,50.3283750221852,3.30119902590889,4315,1
59216,SARS POTERIES,SARS POTERIES,,50.1721778667674,4.01849689278042,2465,3
59217,CARNIERES,CARNIERES,,50.154507931997,3.36137978792094,2707,4
59218,POIX DU NORD,POIX DU NORD,,50.1930385735029,3.59347295591805,3272,4
59220,DENAIN,DENAIN,,50.3341841842442,3.41815392559521,22865,3
59222,BOUSIES,BOUSIES,,50.146637862664,3.59257547057966,2514,3
59223,RONCQ,RONCQ,,50.749686623164,3.1198379611943,13524,1
59224,THIANT,THIANT,,50.2898519335225,3.44797858515831,3188,2
59226,LECELLES,LECELLES,,50.485638604534,3.37695580522046,4358,2
59227,SAULZOIR,SAULZOIR,,50.2465866549818,3.4496243417335,2891,3
59230,ST AMAND LES EAUX,ST AMAND LES EAUX,,50.4595804279457,3.4107865455312,21254,5
59231,GOUZEAUCOURT,GOUZEAUCOURT,,50.0651703816108,3.13674718477167,2317,3
59232,VIEUX BERQUIN,VIEUX BERQUIN,,50.6839455680533,2.62805674406002,2497,1
59236,FRELINGHIEN,FRELINGHIEN,,50.7029663268059,2.95109574005333,2419,1
59239,THUMERIES,THUMERIES,,50.4844605954678,3.06168957771632,4667,2
59242,TEMPLEUVE EN PEVELE,TEMPLEUVE EN PEVELE,,50.522940870935,3.18992079121836,10873,3
59243,QUAROUBLE,QUAROUBLE,,50.4101571383179,3.62666538578941,3054,1
59244,CARTIGNIES,CARTIGNIES,,50.0962099981793,3.82471498976189,2063,3
59249,AUBERS,AUBERS,,50.6025448602628,2.84041014271043,2412,2
59252,MARQUETTE EN OSTREVANT,MARQUETTE EN OSTREVANT,,50.2830632617258,3.25328874278386,3077,3
59253,LA GORGUE,LA GORGUE,,50.6295492450374,2.73543293092883,5850,1
59255,HAVELUY,HAVELUY,,50.3546699692044,3.40393208089926,3076,1
59259,LECLUSE,LECLUSE,,50.2763421232605,3.02939770229354,1363,1
59260,LILLE,LILLE,HELLEMMES LILLE,50.6227288204553,3.08458518612232,234664,2
59262,SAINGHIN EN MELANTOIS,SAINGHIN EN MELANTOIS,,50.5887428886404,3.16217144102005,2531,1
59263,HOUPLIN ANCOISNE,HOUPLIN ANCOISNE,,50.5637523342615,3.00106936822636,3480,1
59265,AUBIGNY AU BAC,AUBIGNY AU BAC,,50.2586133400146,3.16613689606676,1693,2
59266,HONNECOURT SUR ESCAUT,HONNECOURT SUR ESCAUT,,50.0522412448651,3.20278189058285,1519,3
59267,PROVILLE,PROVILLE,,50.1430779059457,3.15974273363429,3876,3
59270,BAILLEUL,BAILLEUL,MONT NOIR,50.7523851656864,2.68401045999168,38660,10
59271,VIESLY,VIESLY,,50.154598796875,3.45764618375654,1483,1
59273,FRETIN,FRETIN,,50.5662134515257,3.14960446095845,4248,2
59279,DUNKERQUE,DUNKERQUE,MARDYCK,51.0023196270838,2.25367241399207,96934,3
59282,DOUCHY LES MINES,DOUCHY LES MINES,,50.2895552074825,3.38709070872026,11706,2
59287,GUESNAIN,GUESNAIN,,50.3414629486083,3.15651096946432,7276,2
59288,PREUX AU BOIS,PREUX AU BOIS,,50.1636926011703,3.65455705515253,837,1
59290,WASQUEHAL,WASQUEHAL,,50.6747599141076,3.12941200314329,20990,1
59292,ST HILAIRE LEZ CAMBRAI,ST HILAIRE LEZ CAMBRAI,,50.1818778403758,3.41637214661513,1657,1
59293,NEUVILLE SUR ESCAUT,NEUVILLE SUR ESCAUT,,50.2902209770369,3.35181797312484,2631,1
59294,HAUSSY,HAUSSY,,50.2220703816447,3.48215347340802,1544,1
59300,VALENCIENNES,VALENCIENNES,,50.3332824798201,3.52615721689994,52728,3
59320,HAUBOURDIN,HAUBOURDIN,,50.6169286623532,2.9548165600271,30183,9
59350,ST ANDRE LEZ LILLE,ST ANDRE LEZ LILLE,,50.6596606845697,3.04636839700578,11533,1
59360,LE CATEAU CAMBRESIS,LE CATEAU CAMBRESIS,,50.0831728884865,3.57984054879853,15242,13
59370,MONS EN BAROEUL,MONS EN BAROEUL,,50.6429696119672,3.10744261001682,21513,1
59380,TETEGHEM COUDEKERQUE VILLAGE,TETEGHEM COUDEKERQUE VILLAGE,COUDEKERQUE VILLAGE,50.9514441255938,2.42585384151755,25164,13
59400,CAMBRAI,CAMBRAI,,50.1524770241749,3.20373768990115,71958,13
59440,AVESNES SUR HELPE,AVESNES SUR HELPE,,50.137254387544,3.92750670365896,12759,14
59450,SIN LE NOBLE,SIN LE NOBLE,,50.3706505696947,3.11884148987534,15825,1
59460,JEUMONT,JEUMONT,,50.2899301929992,4.09949334315643,9897,1
59470,WORMHOUT,WORMHOUT,,50.8742059302182,2.41451918910401,16497,12
59480,LA BASSEE,LA BASSEE,,50.5489643032448,2.8199463430837,7974,2
59492,HOYMILLE,HOYMILLE,,50.9720033364935,2.4501233541678,3247,1
59494,PETITE FORET,PETITE FORET,,50.3731719113307,3.46593673078687,6304,2
59550,LANDRECIES,LANDRECIES,,50.1211291083121,3.73703415311808,8295,9
59551,ATTICHES,ATTICHES,,50.5073017293147,3.07408537704884,3047,2
59552,LAMBRES LEZ DOUAI,LAMBRES LEZ DOUAI,,50.3487114849283,3.06088271800527,7774,2
59553,CUINCY,CUINCY,,50.383442316349,3.02538361105918,9199,3
59554,NEUVILLE ST REMY,NEUVILLE ST REMY,,50.200809110281,3.20645589701372,7665,5
59570,BAVAY,BAVAY,,50.3056964284509,3.78803152744134,16214,15
59590,RAISMES,RAISMES,,50.4041741550616,3.48186623154993,12682,1
59600,MAUBEUGE,MAUBEUGE,DOUZIES,50.3122421495348,3.98860923684351,67923,10
59610,FOURMIES,FOURMIES,,50.0295748306282,4.04386158636154,13161,2
59630,BOURBOURG,BOURBOURG,,50.9156043092987,2.24874390731659,11936,6
59660,MERVILLE,MERVILLE,,50.6412578482568,2.58621210411016,11204,2
59670,CASSEL,CASSEL,,50.8100753653671,2.46534644705405,9042,12
59750,FEIGNIES,FEIGNIES,DOUZIES FEIGNIES,50.2967339131034,3.91153717119604,14206,2
59770,MARLY,MARLY,,50.347858948964,3.55024147737501,11335,1
59800,LILLE,LILLE,,50.6344893922811,3.05154588414404,231491,1
