id,CODEISO3,insee_code,start_datetime,end_datetime,name,norm_name,newest_id,insee_code_history,dep_history,population,dep_code,newest_insee_code,validity,newest_name,newest_dep_code,surface,latitude,longitude,geopoint_2d,Code ONS,Commune,dep,Dates changement,Daira,Code postal,ambiguity,norm_rank,insee_rank
ALS43fd7@2017-01-01,DZA,,,,Oultem,oultem,ALS43fd7@2017-01-01,,,,,,true,Oultem,,,35.11952,4.37306,POINT(4.37306 35.11952),,Oultem,M'Sila,,,,,1.0,3161.0
ALS44333@2017-01-01,DZA,,,,Tidda,tidda,ALS44333@2017-01-01,,,,,,true,Tidda,,,35.582414,1.266239,POINT(1.266239 35.582414),,Tidda,Tiaret,,,,,1.0,3162.0
ALS4459f@2017-01-01,DZA,,,,Maadid,maadid,ALS4459f@2017-01-01,,,,,,true,Maadid,,,35.81482,4.79558,POINT(4.79558 35.81482),,Maadid,M'Sila,,,,,1.0,3163.0
ALS448a5@2017-01-01,DZA,,,,Sedjerara,sedjerara,ALS448a5@2017-01-01,,,,,,true,Sedjerara,,,35.6769602,0.3419495,POINT(0.3419495 35.6769602),,Sedjerara,Mascara,,,,,1.0,3164.0
ALS44e0a@2017-01-01,DZA,,,,Bathia,bathia,ALS44e0a@2017-01-01,,,,,,true,Bathia,,,35.91616,1.83917,POINT(1.83917 35.91616),,Bathia,Aïn Defla,,,,,1.0,3165.0
ALS45734@2017-01-01,DZA,,,,Oued Taourira,oued taourira,ALS45734@2017-01-01,,,,,,true,Oued Taourira,,,34.8027039,-0.3279161,POINT(-0.3279161 34.8027039),,Oued Taourira,Sidi Bel Abbès,,,,,1.0,3166.0
ALS45cc4@2017-01-01,DZA,,,,Aïn Boucif,ain boucif,ALS45cc4@2017-01-01,,,,,,true,Aïn Boucif,,,35.89123,3.1585,POINT(3.1585 35.89123),,Aïn Boucif,Médéa,,,,,1.0,3167.0
ALS46c2c@2017-01-01,DZA,,,,Beni Mezline,beni mezline,ALS46c2c@2017-01-01,,,,,,true,Beni Mezline,,,36.4809322,7.603097,POINT(7.603097 36.4809322),,Beni Mezline,Guelma,,,,,1.0,3168.0
ALS46fa7@2017-01-01,DZA,,,,Bou-Saâda,bou saada,ALS46fa7@2017-01-01,,,,,,true,Bou-Saâda,,,35.219258,4.181671,POINT(4.181671 35.219258),,Bou-Saâda,M'Sila,,,,,1.0,3169.0
ALS46fa7@2017-01-01,DZA,,,,Cité du bonheur,cite bonheur,,,,,,,true,Bou Saada,,,,,,,,,,,,1,1.0,3170.0
ALS4731f@2017-01-01,DZA,,,,Aïn Merane,ain merane,ALS4731f@2017-01-01,,,,,,true,Aïn Merane,,,36.162825,0.970516,POINT(0.970516 36.162825),,Aïn Merane,Chlef,,,,,1.0,3171.0
ALS47390@2017-01-01,DZA,,,,El M'hir,el m hir,ALS47390@2017-01-01,,,,,,true,El M'hir,,,36.11841,4.38391,POINT(4.38391 36.11841),,El M'hir,Bordj Bou Arreridj,,,,,1.0,3172.0
ALS47c74@2017-01-01,DZA,,,,Ksar Boukhari,ksar boukhari,ALS47c74@2017-01-01,,,,,,true,Ksar Boukhari,,,35.885556,2.750833,POINT(2.750833 35.885556),,Ksar Boukhari,Médéa,,,,,1.0,3173.0
ALS47e06@2017-01-01,DZA,,,,Lardjem,lardjem,ALS47e06@2017-01-01,,,,,,true,Lardjem,,,35.74954,1.54845,POINT(1.54845 35.74954),,Lardjem,Tissemsilt,,,,,1.0,3174.0
ALS482ef@2017-01-01,DZA,,,,Merine,merine,ALS482ef@2017-01-01,,,,,,true,Merine,,,34.7807472,-0.4510403,POINT(-0.4510403 34.7807472),,Merine,Sidi Bel Abbès,,,,,1.0,3175.0
ALS49d08@2017-01-01,DZA,,,,Aïn Fekan,ain fekan,ALS49d08@2017-01-01,,,,,,true,Aïn Fekan,,,35.2249379,-0.0016308,POINT(-0.0016308 35.2249379),,Aïn Fekan,Mascara,,,,,1.0,3176.0
ALS4a279@2017-01-01,DZA,,,,Alaïmia,alaimia,ALS4a279@2017-01-01,,,,,,true,Alaïmia,,,35.67492,-0.21943,POINT(-0.21943 35.67492),,Alaïmia,Mascara,,,,,1.0,3177.0
ALS4a796@2017-01-01,DZA,,,,El Mokrani (ou El Madjen),el mokrani ou el madjen,ALS4a796@2017-01-01,,,,,,true,El Mokrani (ou El Madjen),,,,,,,El Mokrani (ou El Madjen),Bouira,,,,,1.0,3179.0
ALS4b715@2017-01-01,DZA,,,,El Amria,el amria,ALS4b715@2017-01-01,,,,,,true,El Amria,,,35.524726,-1.014905,POINT(-1.014905 35.524726),,El Amria,Aïn Témouchent,,,,,1.0,3180.0
ALS4b715@2017-01-01,DZA,,,,Lourmel,lourmel,,,,,,,true,El Amria,,,,,,,,,,,,1,1.0,3181.0
ALS4c046@2017-01-01,DZA,,,,Rocher de Sel,rocher sel,,,,,,,true,Aïn Maabed,,,,,,,,,,,,1,1.0,3182.0
ALS4d10d@2017-01-01,DZA,,,,Belkheir,belkheir,ALS4d10d@2017-01-01,,,,,,true,Belkheir,,,36.460847,7.479287,POINT(7.479287 36.460847),,Belkheir,Guelma,,,,,1.0,3183.0
ALS4d10d@2017-01-01,DZA,,,,Millésimo,millesimo,,,,,,,true,Belkheir,,,,,,,,,,,,1,1.0,3184.0
ALS4d1ed@2017-01-01,DZA,,,,El Feidh,el feidh,ALS4d1ed@2017-01-01,,,,,,true,El Feidh,,,34.52144,6.52232,POINT(6.52232 34.52144),,El Feidh,Biskra,,,,,1.0,3185.0
ALS4db44@2017-01-01,DZA,,,,Ensigha,ensigha,ALS4db44@2017-01-01,,,,,,true,Ensigha,,,35.39729,7.14298,POINT(7.14298 35.39729),,Ensigha,Khenchela,,,,,1.0,3186.0
ALS4e6f5@2017-01-01,DZA,,,,Miliana,miliana,ALS4e6f5@2017-01-01,,,,,,true,Miliana,,,36.29,2.21,POINT(2.21 36.29),,Miliana,Aïn Defla,,,,,1.0,3187.0
ALS4f34f@2017-01-01,DZA,,,,El Eulma,el eulma,ALS4f34f@2017-01-01,,,,,,true,El Eulma,,,36.156449,5.685081,POINT(5.685081 36.156449),,El Eulma,Sétif,,,,,1.0,3188.0
ALS4f34f@2017-01-01,DZA,,,,Saint-Arnaud,saint arnaud,,,,,,,true,El Eulma,,,,,,,,,,,,1,1.0,3189.0
ALS52882@2017-01-01,DZA,,,,Chelia,chelia,ALS52882@2017-01-01,,,,,,true,Chelia,,,35.36431,6.77868,POINT(6.77868 35.36431),,Chelia,Khenchela,,,,,1.0,3190.0
ALS52983@2017-01-01,DZA,,,,Benchicao,benchicao,ALS52983@2017-01-01,,,,,,true,Benchicao,,,36.19962,2.84865,POINT(2.84865 36.19962),,Benchicao,Médéa,,,,,1.0,3191.0
ALS53318@2017-01-01,DZA,,,,Magenta,magenta,,,,,,,true,El Haçaiba,,,,,,,,,,,,1,1.0,3192.0
ALS56089@2017-01-01,DZA,,,,Bouandas,bouandas,ALS56089@2017-01-01,,,,,,true,Bouandas,,,36.494699,5.1019478,POINT(5.1019478 36.494699),,Bouandas,Sétif,,,,,1.0,3193.0
ALS56889@2017-01-01,DZA,,,,Letourneux,letourneux,,,,,,,true,Derrag,,,,,,,,,,,,1,1.0,3194.0
ALS569f4@2017-01-01,DZA,,,,Saneg,saneg,ALS569f4@2017-01-01,,,,,,true,Saneg,,,35.85,2.883333,POINT(2.883333 35.85),,Saneg,Médéa,,,,,1.0,3195.0
ALS56e00@2017-01-01,DZA,,,,Achaacha,achaacha,ALS56e00@2017-01-01,,,,,,true,Achaacha,,,36.2462719,0.6342674,POINT(0.6342674 36.2462719),,Achaacha,Mostaganem,,,,,1.0,3196.0
ALS5790c@2017-01-01,DZA,,,,Dollfusville,dollfusville,,,,,,,true,Oued Chorfa,,,,,,,,,,,,1,1.0,3197.0
ALS57aff@2017-01-01,DZA,,,,Ouled Dahmane,ouled dahmane,ALS57aff@2017-01-01,,,,,,true,Ouled Dahmane,,,36.366667,3.466667,POINT(3.466667 36.366667),,Ouled Dahmane,Bordj Bou Arreridj,,,,,1.0,3198.0
ALS58412@2017-01-01,DZA,,,,Ben Daoud,ben daoud,ALS58412@2017-01-01,,,,,,true,Ben Daoud,,,36.140093,4.1716,POINT(4.1716 36.140093),,Ben Daoud,Bordj Bou Arreridj,,,,,1.0,3199.0
ALS58ffd@2017-01-01,DZA,,,,Ras El Aïn Amirouche,ras el ain amirouche,ALS58ffd@2017-01-01,,,,,,true,Ras El Aïn Amirouche,,,35.5926,-0.2125,POINT(-0.2125 35.5926),,Ras El Aïn Amirouche,Mascara,,,,,1.0,3200.0
ALS59573@2017-01-01,DZA,,,,Ouled Hedadj,ouled hedadj,ALS59573@2017-01-01,,,,,,true,Ouled Hedadj,,,36.72,3.35,POINT(3.35 36.72),,Ouled Hedadj,Boumerdès,,,,,1.0,3201.0
ALS5a367@2017-01-01,DZA,,,,Bou Henni,bou henni,ALS5a367@2017-01-01,,,,,,true,Bou Henni,,,35.5604744,-0.0843287,POINT(-0.0843287 35.5604744),,Bou Henni,Mascara,,,,,1.0,3202.0
ALS5a6ec@2017-01-01,DZA,,,,Melaab,melaab,ALS5a6ec@2017-01-01,,,,,,true,Melaab,,,35.7146011,1.3323927,POINT(1.3323927 35.7146011),,Melaab,Tissemsilt,,,,,1.0,3203.0
ALS5a7f8@2017-01-01,DZA,,,,Ouled Kihal,ouled kihal,ALS5a7f8@2017-01-01,,,,,,true,Ouled Kihal,,,35.368681,-1.235565,POINT(-1.235565 35.368681),,Ouled Kihal,Aïn Témouchent,,,,,1.0,3204.0
ALS5b506@2017-01-01,DZA,,,,Dombasle,dombasle,,,,,,,true,Hachem,,,,,,,,,,,,1,1.0,3205.0
ALS5b506@2017-01-01,DZA,,,,Hachem,hachem,ALS5b506@2017-01-01,,,,,,true,Hachem,,,35.366667,0.483333,POINT(0.483333 35.366667),,Hachem,Mascara,,,,,1.0,3206.0
ALS5dadf@2017-01-01,DZA,,,,Oued Rhiou,oued rhiou,ALS5dadf@2017-01-01,,,,,,true,Oued Rhiou,,,35.966667,0.916667,POINT(0.916667 35.966667),,Oued Rhiou,Relizane,,,,,1.0,3207.0
ALS5db54@2017-01-01,DZA,,,,El Khemis,el khemis,ALS5db54@2017-01-01,,,,,,true,El Khemis,,,35.28795,2.59508,POINT(2.59508 35.28795),,El Khemis,Djelfa,,,,,1.0,3208.0
ALS5edc2@2017-01-01,DZA,,,,Oum Laadham,oum laadham,ALS5edc2@2017-01-01,,,,,,true,Oum Laadham,,,33.7202,4.5305,POINT(4.5305 33.7202),,Oum Laadham,Djelfa,,,,,1.0,3209.0
ALS5fee4@2017-01-01,DZA,,,,Le Tarf,tarf,,,,,,,true,El Tarf,,,,,,,,,,,,2,1.0,3211.0
ALS608d6@2017-01-01,DZA,,,,Tassameurt,tassameurt,ALS608d6@2017-01-01,,,,,,true,Tassameurt,,,36.2692932,4.823041,POINT(4.823041 36.2692932),,Tassameurt,Bordj Bou Arreridj,,,,,1.0,3213.0
ALS60c11@2017-01-01,DZA,,,,Mekhadma,mekhadma,ALS60c11@2017-01-01,,,,,,true,Mekhadma,,,34.65,5.483333,POINT(5.483333 34.65),,Mekhadma,Biskra,,,,,1.0,3214.0
ALS6119f@2017-01-01,DZA,,,,Tadmit,tadmit,ALS6119f@2017-01-01,,,,,,true,Tadmit,,,34.2866517,2.9885387,POINT(2.9885387 34.2866517),,Tadmit,Djelfa,,,,,1.0,3215.0
ALS612e7@2017-01-01,DZA,,,,Kalaa,kalaa,ALS612e7@2017-01-01,,,,,,true,Kalaa,,,35.58062,0.32838,POINT(0.32838 35.58062),,Kalaa,Relizane,,,,,1.0,3216.0
ALS61eef@2017-01-01,DZA,,,,Ibn Badis,ibn badis,ALS61eef@2017-01-01,,,,,,true,Ibn Badis,,,36.3173382,6.8319511,POINT(6.8319511 36.3173382),,Ibn Badis,Constantine,,,,,1.0,3217.0
ALS62c05@2017-01-01,DZA,,,,Kasdir,kasdir,ALS62c05@2017-01-01,,,,,,true,Kasdir,,,33.7096327,-1.3589573,POINT(-1.3589573 33.7096327),,Kasdir,Naâma,,,,,1.0,3218.0
ALS62e90@2017-01-01,DZA,,,,Benaceur,benaceur,ALS62e90@2017-01-01,,,,,,true,Benaceur,,,33.11073,6.44105,POINT(6.44105 33.11073),,Benaceur,Ouargla,,,,,1.0,3219.0
ALS64725@2017-01-01,DZA,,,,Carnot,carnot,,,,,,,true,El Abadia,,,,,,,,,,,,1,1.0,3220.0
ALS64725@2017-01-01,DZA,,,,El Abadia,el abadia,ALS64725@2017-01-01,,,,,,true,El Abadia,,,36.269167,1.684444,POINT(1.684444 36.269167),,El Abadia,Aïn Defla,,,,,1.0,3221.0
ALS64996@2017-01-01,DZA,,,,Mezloug,mezloug,ALS64996@2017-01-01,,,,,,true,Mezloug,,,36.1078201,5.3369093,POINT(5.3369093 36.1078201),,Mezloug,Sétif,,,,,1.0,3222.0
ALS65369@2017-01-01,DZA,,,,Sidi Hosni,sidi hosni,ALS65369@2017-01-01,,,,,,true,Sidi Hosni,,,35.4711558,1.5198898,POINT(1.5198898 35.4711558),,Sidi Hosni,Tiaret,,,,,1.0,3223.0
ALS657c7@2017-01-01,DZA,,,,Douis,douis,ALS657c7@2017-01-01,,,,,,true,Douis,,,34.3665712,2.7021646,POINT(2.7021646 34.3665712),,Douis,Djelfa,,,,,1.0,3224.0
ALS65966@2017-01-01,DZA,,,,Sidi Chaib,sidi chaib,ALS65966@2017-01-01,,,,,,true,Sidi Chaib,,,34.59335,-0.54865,POINT(-0.54865 34.59335),,Sidi Chaib,Sidi Bel Abbès,,,,,1.0,3225.0
ALS65e8f@2017-01-01,DZA,,,,El Hachimia,el hachimia,ALS65e8f@2017-01-01,,,,,,true,El Hachimia,,,36.233333,3.833333,POINT(3.833333 36.233333),,El Hachimia,Bouira,,,,,1.0,3226.0
ALS663bd@2017-01-01,DZA,,,,Khenguet Sidi Nadji,khenguet sidi nadji,ALS663bd@2017-01-01,,,,,,true,Khenguet Sidi Nadji,,,34.8057696,6.7069817,POINT(6.7069817 34.8057696),,Khenguet Sidi Nadji,Biskra,,,,,1.0,3227.0
ALS667fb@2017-01-01,DZA,,,,Guellal,guellal,ALS667fb@2017-01-01,,,,,,true,Guellal,,,36.0451,5.328,POINT(5.328 36.0451),,Guellal,Sétif,,,,,1.0,3228.0
ALS669db@2017-01-01,DZA,,,,Ech Chaïba,ech chaiba,ALS669db@2017-01-01,,,,,,true,Ech Chaïba,,,34.84079,4.92218,POINT(4.92218 34.84079),,Ech Chaïba,Biskra,,,,,1.0,3229.0
ALS66dcc@2017-01-01,DZA,,,,Général-Gouraud,general gouraud,,,,,,,true,Bordj Emir Khaled,,,,,,,,,,,,1,1.0,3230.0
ALS66dcc@2017-01-01,DZA,,,,Pont-du-Caïd,pont caid,,,,,,,true,Bordj Emir Khaled,,,,,,,,,,,,1,1.0,3231.0
ALS67303@2017-01-01,DZA,,,,Bouderbala,bouderbala,ALS67303@2017-01-01,,,,,,true,Bouderbala,,,36.57988,3.50895,POINT(3.50895 36.57988),,Bouderbala,Bouira,,,,,1.0,3233.0
ALS6786e@2017-01-01,DZA,,,,Hoceinia,hoceinia,ALS6786e@2017-01-01,,,,,,true,Hoceinia,,,36.316667,2.4,POINT(2.4 36.316667),,Hoceinia,Aïn Defla,,,,,1.0,3234.0
ALS67cd1@2017-01-01,DZA,,,,Ouzera,ouzera,ALS67cd1@2017-01-01,,,,,,true,Ouzera,,,36.25,2.85,POINT(2.85 36.25),,Ouzera,Médéa,,,,,1.0,3235.0
ALS694aa@2017-01-01,DZA,,,,Sidi Ali Mellal,sidi ali mellal,ALS694aa@2017-01-01,,,,,,true,Sidi Ali Mellal,,,35.5634422,1.2256622,POINT(1.2256622 35.5634422),,Sidi Ali Mellal,Tiaret,,,,,1.0,3236.0
ALS6967b@2017-01-01,DZA,,,,Hassi El Euch,hassi el euch,ALS6967b@2017-01-01,,,,,,true,Hassi El Euch,,,35.15316,3.24831,POINT(3.24831 35.15316),,Hassi El Euch,Djelfa,,,,,1.0,3237.0
ALS69d5f@2017-01-01,DZA,,,,Hadjera Zerga,hadjera zerga,ALS69d5f@2017-01-01,,,,,,true,Hadjera Zerga,,,35.95765,3.84937,POINT(3.84937 35.95765),,Hadjera Zerga,Bouira,,,,,1.0,3238.0
ALS6a32b@2017-01-01,DZA,,,,Branis,branis,ALS6a32b@2017-01-01,,,,,,true,Branis,,,34.966667,5.766667,POINT(5.766667 34.966667),,Branis,Biskra,,,,,1.0,3239.0
ALS6a537@2017-01-01,DZA,,,,Aïn Sefra,ain sefra,ALS6a537@2017-01-01,,,,,,true,Aïn Sefra,,,32.7556643,-0.5857086,POINT(-0.5857086 32.7556643),,Aïn Sefra,Naâma,,,,,1.0,3240.0
ALS6a537@2017-01-01,DZA,,,,Durambourg,durambourg,,,,,,,true,Aïn Sefra,,,,,,,,,,,,1,1.0,3241.0
ALS6a7fc@2017-01-01,DZA,,,,Kellermann,kellermann,,,,,,,true,El Fedjoudj,,,,,,,,,,,,1,1.0,3242.0
ALS6adb2@2017-01-01,DZA,,,,Alma-Marine,alma marine,,,,,,,true,Boudouaou El Bahri,,,,,,,,,,,,1,1.0,3243.0
ALS6b51c@2017-01-01,DZA,,,,Chorfa,chorfa,ALS6b51c@2017-01-01,,,,,,true,Chorfa,,,35.43198,-0.2454,POINT(-0.2454 35.43198),,Chorfa,Mascara,,,,,1.0,3244.0
ALS6c732@2017-01-01,DZA,,,,Beni Ilmane,beni ilmane,ALS6c732@2017-01-01,,,,,,true,Beni Ilmane,,,35.9492454,4.1191006,POINT(4.1191006 35.9492454),,Beni Ilmane,M'Sila,,,,,1.0,3245.0
ALS6ca18@2017-01-01,DZA,,,,Bellevue,bellevue,,,,,,,true,Sour,,,,,,,,,,,,1,1.0,3246.0
ALS6ca18@2017-01-01,DZA,,,,Sour,sour,ALS6ca18@2017-01-01,,,,,,true,Sour,,,35.999937,0.338991,POINT(0.338991 35.999937),,Sour,Mostaganem,,,,,1.0,3247.0
ALS6cc12@2017-01-01,DZA,,,,Derradji Bousselah,derradji bousselah,ALS6cc12@2017-01-01,,,,,,true,Derradji Bousselah,,,36.339925,5.958066,POINT(5.958066 36.339925),,Derradji Bousselah,Mila,,,,,1.0,3248.0
ALS6d356@2017-01-01,DZA,,,,Hassasna,hassasna,ALS6d356@2017-01-01,,,,,,true,Hassasna,,,35.272216,-0.987117,POINT(-0.987117 35.272216),,Hassasna,Aïn Témouchent,,,,,1.0,3249.0
ALS6dba5@2017-01-01,DZA,,,,Aïn Charchar,ain charchar,ALS6dba5@2017-01-01,,,,,,true,Aïn Charchar,,,36.7311114,7.2197342,POINT(7.2197342 36.7311114),,Aïn Charchar,Skikda,,,,,1.0,3250.0
ALS6dd84@2017-01-01,DZA,,,,Babar,babar,ALS6dd84@2017-01-01,,,,,,true,Babar,,,36.48473,3.52588,POINT(3.52588 36.48473),,Babar,Khenchela,,,,,1.0,3251.0
ALS6e041@2017-01-01,DZA,,,,Beni Oulbane,beni oulbane,ALS6e041@2017-01-01,,,,,,true,Beni Oulbane,,,36.62683,6.63888,POINT(6.63888 36.62683),,Beni Oulbane,Skikda,,,,,1.0,3252.0
ALS6eb5e@2017-01-01,DZA,,,,Zerizer,zerizer,ALS6eb5e@2017-01-01,,,,,,true,Zerizer,,,36.7273,7.8946,POINT(7.8946 36.7273),,Zerizer,El Tarf,,,,,1.0,3253.0
ALS6fb64@2017-01-01,DZA,,,,Foughala,foughala,ALS6fb64@2017-01-01,,,,,,true,Foughala,,,34.716667,5.316667,POINT(5.316667 34.716667),,Foughala,Biskra,,,,,1.0,3254.0
ALS6fc5a@2017-01-01,DZA,,,,Taoudmout,taoudmout,ALS6fc5a@2017-01-01,,,,,,true,Taoudmout,,,34.5876442,-0.1101637,POINT(-0.1101637 34.5876442),,Taoudmout,Sidi Bel Abbès,,,,,1.0,3255.0
ALS70466@2017-01-01,DZA,,,,Sidi Mezghiche,sidi mezghiche,ALS70466@2017-01-01,,,,,,true,Sidi Mezghiche,,,36.683333,6.716667,POINT(6.716667 36.683333),,Sidi Mezghiche,Skikda,,,,,1.0,3256.0
ALS70a60@2017-01-01,DZA,,,,Sidi Lantri,sidi lantri,ALS70a60@2017-01-01,,,,,,true,Sidi Lantri,,,35.70152,1.40223,POINT(1.40223 35.70152),,Sidi Lantri,Tissemsilt,,,,,1.0,3257.0
ALS70ad0@2017-01-01,DZA,,,,Maoussa,maoussa,ALS70ad0@2017-01-01,,,,,,true,Maoussa,,,35.3788333,0.2459478,POINT(0.2459478 35.3788333),,Maoussa,Mascara,,,,,1.0,3258.0
ALS70ea9@2017-01-01,DZA,,,,Rebaia,rebaia,ALS70ea9@2017-01-01,,,,,,true,Rebaia,,,36.02783,3.13812,POINT(3.13812 36.02783),,Rebaia,Médéa,,,,,1.0,3259.0
ALS71055@2017-01-01,DZA,,,,M'Cid,m cid,ALS71055@2017-01-01,,,,,,true,M'Cid,,,35.138283,-0.246087,POINT(-0.246087 35.138283),,M'Cid,Sidi Bel Abbès,,,,,1.0,3260.0
ALS710a6@2017-01-01,DZA,,,,Bouaichoune,bouaichoune,ALS710a6@2017-01-01,,,,,,true,Bouaichoune,,,36.1624091,2.6758575,POINT(2.6758575 36.1624091),,Bouaichoune,Médéa,,,,,1.0,3261.0
ALS71a89@2017-01-01,DZA,,,,Beni Ouartilene,beni ouartilene,ALS71a89@2017-01-01,,,,,,true,Beni Ouartilene,,,36.4333,4.9,POINT(4.9 36.4333),,Beni Ouartilene,Sétif,,,,,1.0,3262.0
ALS7209d@2017-01-01,DZA,,,,Tixter,tixter,ALS7209d@2017-01-01,,,,,,true,Tixter,,,36.0471212,5.0798893,POINT(5.0798893 36.0471212),,Tixter,Bordj Bou Arreridj,,,,,1.0,3263.0
ALS72fb9@2017-01-01,DZA,,,,Rouissat,rouissat,ALS72fb9@2017-01-01,,,,,,true,Rouissat,,,31.936576,5.3354073,POINT(5.3354073 31.936576),,Rouissat,Ouargla,,,,,1.0,3265.0
ALS73304@2017-01-01,DZA,,,,Benachiba Chelia,benachiba chelia,ALS73304@2017-01-01,,,,,,true,Benachiba Chelia,,,34.9634117,-0.6144619,POINT(-0.6144619 34.9634117),,Benachiba Chelia,Sidi Bel Abbès,,,,,1.0,3266.0
ALS73fbd@2017-01-01,DZA,,,,El Ghrous,el ghrous,ALS73fbd@2017-01-01,,,,,,true,El Ghrous,,,34.70524,5.28516,POINT(5.28516 34.70524),,El Ghrous,Biskra,,,,,1.0,3267.0
ALS75615@2017-01-01,DZA,,,,Champlain,champlain,,,,,,,true,El Omaria,,,,,,,,,,,,1,1.0,3269.0
ALS759ca@2017-01-01,DZA,,,,Aïn Arnat,ain arnat,ALS759ca@2017-01-01,,,,,,true,Aïn Arnat,,,36.183333,5.316667,POINT(5.316667 36.183333),,Aïn Arnat,Sétif,,,,,1.0,3270.0
ALS75a46@2017-01-01,DZA,,,,Medjana,medjana,ALS75a46@2017-01-01,,,,,,true,Medjana,,,36.1315666,4.6680737,POINT(4.6680737 36.1315666),,Medjana,Bordj Bou Arreridj,,,,,1.0,3271.0
ALS75c99@2017-01-01,DZA,,,,Benhar,benhar,ALS75c99@2017-01-01,,,,,,true,Benhar,,,35.48473,3.00984,POINT(3.00984 35.48473),,Benhar,Djelfa,,,,,1.0,3272.0
ALS76009@2017-01-01,DZA,,,,Guerdjoum,guerdjoum,ALS76009@2017-01-01,,,,,,true,Guerdjoum,,,35.1787544,0.0720549,POINT(0.0720549 35.1787544),,Guerdjoum,Mascara,,,,,1.0,3273.0
ALS76222@2017-01-01,DZA,,,,Oued Taria,oued taria,ALS76222@2017-01-01,,,,,,true,Oued Taria,,,35.114643,0.0885773,POINT(0.0885773 35.114643),,Oued Taria,Mascara,,,,,1.0,3274.0
ALS7707b@2017-01-01,DZA,,,,Charrier,charrier,,,,,,,true,Sidi Boubekeur,,,,,,,,,,,,1,1.0,3275.0
ALS77127@2017-01-01,DZA,,,,Zeribet El Oued,zeribet el oued,ALS77127@2017-01-01,,,,,,true,Zeribet El Oued,,,34.6831227,6.5022755,POINT(6.5022755 34.6831227),,Zeribet El Oued,Biskra,,,,,1.0,3276.0
ALS775f2@2017-01-01,DZA,,,,Issers,issers,ALS775f2@2017-01-01,,,,,,true,Issers,,,36.7234,3.668,POINT(3.668 36.7234),,Issers,Boumerdès,,,,,1.0,3277.0
ALS7772c@2017-01-01,DZA,,,,Ouled Brahem,ouled brahem,ALS7772c@2017-01-01,,,,,,true,Ouled Brahem,,,35.87222,5.07472,POINT(5.07472 35.87222),,Ouled Brahem,Bordj Bou Arreridj,,,,,1.0,3278.0
ALS78db6@2017-01-01,DZA,,,,Pont-du-Chélif,pont chelif,,,,,,,true,Sidi Belattar,,,,,,,,,,,,1,1.0,3279.0
ALS78db6@2017-01-01,DZA,,,,Sidi Belattar,sidi belattar,ALS78db6@2017-01-01,,,,,,true,Sidi Belattar,,,36.026698,0.26931,POINT(0.26931 36.026698),,Sidi Belattar,Mostaganem,,,,,1.0,3280.0
ALS790bb@2017-01-01,DZA,,,,Doucen,doucen,ALS790bb@2017-01-01,,,,,,true,Doucen,,,34.1,5.016667,POINT(5.016667 34.1),,Doucen,Biskra,,,,,1.0,3281.0
ALS791cf@2017-01-01,DZA,,,,Guenzet,guenzet,ALS791cf@2017-01-01,,,,,,true,Guenzet,,,36.316667,4.833333,POINT(4.833333 36.316667),,Guenzet,Sétif,,,,,1.0,3282.0
ALS79cbd@2017-01-01,DZA,,,,Hammam Beni Salah,hammam beni salah,ALS79cbd@2017-01-01,,,,,,true,Hammam Beni Salah,,,36.5198456,8.0341387,POINT(8.0341387 36.5198456),,Hammam Beni Salah,El Tarf,,,,,1.0,3283.0
ALS7a111@2017-01-01,DZA,,,,Lauriers Roses,lauriers roses,,,,,,,true,Mekedra,,,,,,,,,,,,1,1.0,3284.0
ALS7a2dc@2017-01-01,DZA,,,,Bouskene,bouskene,ALS7a2dc@2017-01-01,,,,,,true,Bouskene,,,36.1911267,3.2362247,POINT(3.2362247 36.1911267),,Bouskene,Médéa,,,,,1.0,3285.0
ALS7a891@2017-01-01,DZA,,,,Arthur,arthur,,,,,,,true,Tlatet Eddouar,,,,,,,,,,,,1,1.0,3286.0
ALS7a891@2017-01-01,DZA,,,,Tlatet Eddouar,tlatet eddouar,ALS7a891@2017-01-01,,,,,,true,Tlatet Eddouar,,,35.9808365,2.9632616,POINT(2.9632616 35.9808365),,Tlatet Eddouar,Médéa,,,,,1.0,3287.0
ALS7b5b4@2017-01-01,DZA,,,,Khams Djouamaa,khams djouamaa,ALS7b5b4@2017-01-01,,,,,,true,Khams Djouamaa,,,36.15824,3.1403,POINT(3.1403 36.15824),,Khams Djouamaa,Médéa,,,,,1.0,3288.0
ALS7b62a@2017-01-01,DZA,,,,Auguste-Comte,auguste comte,,,,,,,true,Baghai,,,,,,,,,,,,1,1.0,3289.0
ALS7b7eb@2017-01-01,DZA,,,,Boghar,boghar,ALS7b7eb@2017-01-01,,,,,,true,Boghar,,,35.91139,2.71667,POINT(2.71667 35.91139),,Boghar,Médéa,,,,,1.0,3290.0
ALS7b88a@2017-01-01,DZA,,,,Hassi Fehal,hassi fehal,ALS7b88a@2017-01-01,,,,,,true,Hassi Fehal,,,31.605285,3.6742627,POINT(3.6742627 31.605285),,Hassi Fehal,Ghardaïa,,,,,1.0,3291.0
ALS7bad2@2017-01-01,DZA,,,,Sehala Thaoura,sehala thaoura,ALS7bad2@2017-01-01,,,,,,true,Sehala Thaoura,,,35.201166,-0.831699,POINT(-0.831699 35.201166),,Sehala Thaoura,Sidi Bel Abbès,,,,,1.0,3292.0
